faceiro,2,1,0,1,1,1,3,3
facão,2,1,0,5,3,0,0,3
fadas,9,3,0,0,0,4,0,6
faixa,4,4,1,0,0,3,1,6
fala,100,53,3,25,29,25,29,73
falado,5,0,0,4,1,1,2,0
falam,8,1,0,3,2,2,4,10
falando,45,33,3,15,15,15,16,39
falar,228,71,4,61,67,64,44,180
falaram,2,2,0,0,2,0,1,4
falava,17,3,0,6,6,8,4,16
fale,23,5,1,4,4,9,5,22
falei,47,23,3,13,11,8,17,30
falo,27,9,3,10,12,9,11,15
falou,49,30,5,18,21,20,20,43
falsidade,7,4,0,0,3,1,0,3
falso,7,2,1,2,0,2,1,2
faltando,10,4,3,7,3,6,7,9
faltar,12,3,0,6,10,1,7,5
faltava,8,3,0,6,2,1,2,7
faltou,8,7,0,3,3,3,3,9
fam,21,8,0,23,12,8,14,18
fama,13,5,2,7,5,1,4,9
famoso,6,1,0,6,4,3,1,3
fandango,5,0,0,1,1,1,1,8
fantasia,14,1,0,6,0,5,10,16
fantasias,9,4,0,0,1,0,0,15
farei,3,4,0,0,4,3,4,4
faria,16,11,0,1,1,3,3,12
farinha,5,0,1,11,9,5,6,7
farol,11,2,0,1,4,4,3,6
farra,19,28,6,4,2,0,4,7
farrear,8,5,0,3,7,1,0,4
fartura,3,1,0,11,10,6,4,2
fascina,9,2,0,0,0,5,5,9
fase,4,4,1,1,1,0,0,4
fatal,8,0,0,0,0,2,2,5
fato,10,7,0,3,1,5,3,5
favela,2,4,0,1,1,1,6,0
favo,1,0,0,0,0,2,4,4
fazenda,7,9,0,11,9,7,8,12
fazendeiro,2,3,0,2,5,4,3,10
fazendo,100,44,3,30,39,48,48,69
fazê,4,1,0,2,2,0,0,5
faça,90,21,0,15,26,29,19,55
febre,4,0,0,1,1,3,6,8
fecha,9,5,1,3,0,3,4,5
fechada,1,4,0,5,3,5,2,4
fechado,6,3,2,1,3,4,3,10
fechando,8,4,0,1,1,1,0,0
fechar,12,2,0,1,4,3,1,4
feche,5,1,0,0,0,4,3,4
fechei,9,3,0,0,0,1,0,5
fecho,11,9,0,1,1,4,1,13
fechou,9,7,0,0,2,2,2,5
feia,3,0,0,7,4,5,5,12
feijão,13,2,0,29,19,13,7,14
feio,9,4,0,5,7,6,9,3
feira,34,11,1,19,25,23,19,16
feita,14,10,0,10,5,8,10,16
feitas,0,2,0,0,3,2,2,2
feiticeira,1,2,0,2,0,2,1,2
feitiço,7,2,0,3,2,4,6,17
feito,122,39,4,18,23,55,54,109
feitos,5,3,0,0,0,1,2,3
fel,4,0,0,3,2,3,0,2
felicidade,85,40,3,28,26,45,36,78
feliz,332,118,5,46,69,76,105,323
felizes,9,1,0,1,3,4,2,11
feminina,1,0,0,1,2,2,0,5
fera,6,6,0,3,2,7,11,11
fere,9,0,1,1,2,1,3,4
feri,7,1,0,1,0,1,0,7
ferida,20,7,1,1,1,7,5,15
feridas,7,2,0,0,0,2,1,4
ferido,10,7,0,1,4,5,3,17
ferir,13,4,0,0,1,2,0,10
feriu,17,3,1,0,0,2,1,11
ferreiro,1,0,0,4,2,0,3,1
ferro,9,3,0,5,5,6,4,11
ferver,2,2,0,0,0,0,2,5
festa,94,39,2,46,69,60,67,95
festança,3,1,0,1,1,3,4,4
festas,5,0,0,5,1,5,1,3
festeja,1,0,0,3,4,0,1,0
festejando,1,1,0,4,6,1,1,1
festejar,1,0,0,2,10,14,3,8
festejo,0,1,0,1,0,3,4,0
festinha,4,2,0,1,1,3,1,0
fevereiro,2,0,0,3,3,3,3,1
fi,2,1,0,4,0,0,1,2
fia,0,0,0,5,1,3,1,3
fiado,3,0,0,4,2,2,5,3
fica,190,80,10,59,76,90,100,152
ficam,10,6,0,7,4,9,3,5
ficamos,5,1,0,0,1,2,2,2
ficando,37,17,2,19,17,21,16,37
ficar,465,160,17,58,100,100,110,354
ficaram,8,1,0,5,0,1,2,11
ficava,11,3,0,7,3,2,7,8
fico,135,49,4,41,46,54,59,149
ficou,114,29,3,51,40,46,52,88
fiel,10,12,1,0,2,5,5,9
fila,8,6,1,5,3,3,3,4
filha,11,7,0,21,18,14,13,19
filhinha,1,1,0,6,0,0,0,2
filhinho,1,0,0,6,4,1,1,2
filho,36,11,0,40,37,22,33,52
filhos,11,11,0,14,12,8,8,14
filme,16,7,1,0,0,0,2,14
filosofia,2,1,0,1,0,3,1,2
filé,4,1,0,2,0,0,2,4
fina,18,5,0,6,5,14,7,9
finalmente,2,0,0,2,4,0,2,2
finge,11,10,2,1,2,2,2,6
fingimento,4,0,0,2,0,1,0,4
fingindo,13,7,0,2,6,3,3,8
fingir,24,7,0,0,2,0,0,25
fininho,2,1,0,1,3,3,0,3
finjo,9,1,0,1,0,0,1,10
fino,2,1,0,5,5,3,5,3
fio,13,5,0,9,5,6,7,12
fique,57,11,0,11,16,17,13,32
fiquei,97,26,1,24,33,37,25,79
firmamento,1,1,0,2,1,5,2,4
firme,2,0,0,4,3,4,3,9
fita,7,3,0,5,4,7,8,5
fiz,184,65,2,39,44,30,35,144
fizemos,3,2,0,1,0,1,0,4
fizer,15,9,0,3,4,7,7,5
fizeram,5,1,0,5,4,2,11,8
fl,1,1,0,2,1,2,1,4
flecha,6,1,0,2,0,5,4,5
flor,106,35,0,40,38,63,52,123
flora,0,0,0,1,1,8,2,4
flores,55,20,0,11,7,14,18,24
floresta,3,0,0,1,1,4,7,5
flutuar,6,3,0,0,1,3,3,7
foda,1,6,1,0,0,1,0,3
foge,15,4,0,5,3,14,2,7
fogo,103,43,1,37,44,63,74,120
fogoso,2,0,0,0,1,5,4,0
fogueira,33,1,1,23,45,41,40,49
foguete,7,2,0,4,8,1,1,3
fogão,5,1,0,1,6,1,4,6
foice,1,0,0,8,2,5,3,0
fole,57,6,0,43,61,52,40,43
folha,7,2,0,2,4,5,6,4
folhas,11,3,0,4,1,2,3,8
folia,15,1,0,4,7,10,16,15
fome,23,7,0,20,18,19,21,20
fonte,20,5,0,3,1,8,7,15
formiga,0,0,0,0,2,0,6,1
formigueiro,1,0,0,1,3,5,2,5
formosa,2,0,0,4,2,5,3,4
formosura,0,1,0,1,1,1,3,4
formou,3,0,0,1,3,1,0,1
forro,19,1,0,2,29,15,9,14
forrobodó,1,0,0,3,2,3,1,3
forrofiar,1,0,0,1,3,4,3,0
forrozada,3,1,0,0,0,4,1,1
forrozando,0,0,0,0,2,3,3,4
forrozar,13,2,0,0,1,6,2,7
forrozeira,11,0,0,0,1,2,3,3
forrozeiro,10,2,0,3,6,12,8,4
forrozinho,5,2,0,3,6,8,2,2
forrozão,6,1,0,2,1,1,3,9
forró,260,43,4,76,144,164,137,230
forrós,2,1,0,4,2,1,1,1
fortaleza,2,2,0,2,4,2,2,1
forte,114,33,4,38,34,37,45,113
fortes,2,2,0,3,0,2,1,8
fortuna,1,0,2,7,1,0,0,1
força,66,22,0,20,13,37,18,51
forças,15,2,1,2,1,2,2,8
fosse,93,31,3,12,22,42,36,73
foto,25,20,0,0,0,0,5,6
fotos,6,9,1,0,0,0,0,3
fracasso,3,1,2,4,0,4,2,6
fraco,8,5,2,6,5,4,9,15
francisco,4,0,0,4,3,5,11,4
franco,0,0,0,4,2,1,2,2
francês,0,3,0,1,1,1,3,4
franqueza,2,2,0,1,3,1,0,1
frase,10,2,0,1,1,3,2,6
frases,10,5,0,1,1,4,3,10
freguesia,1,0,0,2,1,2,4,0
frei,2,0,0,1,2,5,2,5
freio,6,0,0,0,1,2,3,5
frente,107,45,3,30,25,38,30,56
frescura,1,1,1,0,0,2,2,3
frevo,4,1,0,4,6,12,2,2
fria,27,16,2,3,3,9,13,26
frias,8,1,0,0,0,0,3,1
frio,69,16,1,11,8,12,17,53
fronteira,2,1,0,0,2,2,0,4
fronteiras,4,1,0,1,2,2,0,2
frouxo,3,0,0,2,2,1,1,4
fruta,7,0,1,2,3,8,7,10
fruto,3,2,0,3,3,9,6,9
frágil,3,1,0,0,0,1,0,9
fubá,0,0,0,4,0,2,2,1
fuga,2,1,0,1,2,0,1,2
fugi,4,2,0,4,1,2,1,3
fugindo,9,0,0,4,2,6,3,11
fugir,50,14,1,4,4,5,8,57
fugiu,11,3,0,6,6,6,6,12
fuja,4,0,0,0,0,1,1,5
ful,7,1,0,8,4,9,5,7
fuleiro,3,1,1,1,1,0,3,0
fulo,3,0,0,3,7,6,1,0
fuma,3,0,0,1,1,2,4,1
fumando,2,2,0,2,1,2,0,1
fumar,10,0,0,3,2,2,2,0
fumaça,15,3,0,4,6,7,6,12
fumo,5,0,0,4,2,2,5,4
funda,4,0,0,0,2,2,3,3
fundo,50,15,1,5,8,14,29,36
funga,3,0,0,1,4,2,3,2
fungado,4,1,0,7,3,4,2,2
fungando,1,0,0,4,1,3,1,2
fungar,1,0,0,0,3,2,2,2
funk,3,4,0,0,0,0,1,2
função,2,1,0,5,2,2,0,3
fura,2,0,0,5,4,3,1,1
furacão,24,2,0,3,1,6,2,8
furada,1,3,0,1,1,2,1,3
furado,12,3,0,3,6,0,3,4
furar,1,0,0,5,4,4,1,2
furou,1,0,0,2,3,2,3,1
futebol,11,2,0,4,6,6,13,8
futuro,27,9,1,5,4,17,8,15
fuxico,1,0,0,0,1,3,3,2
fuzil,2,0,0,1,1,3,0,2
fuá,1,0,0,4,3,1,5,1
fácil,74,35,2,2,4,3,9,37
fã,7,6,0,2,2,1,3,9
fé,35,12,1,22,23,25,19,29
férias,3,6,0,0,1,2,0,2
ga,5,0,0,0,1,0,0,3
gabriela,6,0,0,3,2,1,2,6
gado,25,23,5,11,16,17,18,52
gafieira,3,0,0,7,5,0,2,0
gaia,7,3,0,0,0,0,0,0
gaiola,9,2,1,4,8,4,5,6
gaita,2,0,0,4,1,0,0,8
gaiteiro,4,1,0,0,1,0,0,6
galega,1,1,1,0,0,2,4,1
galera,56,34,3,0,2,4,16,36
galho,5,1,0,4,10,11,5,5
galinha,5,0,0,13,11,9,13,9
galo,7,4,0,15,14,15,9,10
galopando,0,2,0,0,2,3,2,1
galopar,1,0,0,4,0,1,4,2
galope,3,1,0,2,3,6,7,8
gamado,7,2,0,1,3,5,2,3
gambá,0,0,0,2,1,0,3,3
gandaia,10,2,0,1,1,0,2,2
ganha,8,8,0,4,5,9,17,15
ganhando,3,1,0,3,2,2,3,4
ganhar,37,10,2,10,18,26,28,52
ganhei,15,3,1,3,6,12,10,12
ganho,3,4,1,3,3,2,4,2
ganhou,11,5,1,5,3,10,10,10
ganzá,3,0,0,11,13,10,4,5
garantia,5,1,0,1,1,1,1,0
garantido,0,1,0,0,0,2,6,1
garanto,3,5,0,6,5,6,5,6
garapa,0,0,0,1,2,4,1,2
gargalhar,0,0,0,4,4,1,2,1
garganta,8,3,1,6,1,6,5,11
garoa,3,2,0,6,2,2,1,4
garota,7,4,0,5,7,4,7,11
garoto,6,0,0,7,0,2,1,7
garra,1,0,0,2,3,3,5,2
garrafa,4,1,0,7,3,2,0,1
garupa,1,1,0,2,2,3,3,6
garçom,18,13,0,1,3,0,0,5
gasolina,5,5,0,3,5,8,4,3
gastar,9,5,1,2,5,5,2,4
gastei,4,2,0,0,2,1,1,2
gasto,2,0,1,1,3,1,0,3
gata,18,10,0,1,1,6,6,8
gatinha,22,4,1,0,1,1,2,17
gatinhas,3,3,0,0,0,0,0,5
gato,13,6,0,7,13,5,10,11
gavião,6,1,0,3,3,2,9,5
gelada,16,7,0,1,0,0,3,4
geladeira,4,3,0,1,1,0,2,2
gelo,10,10,1,1,1,2,2,7
geme,4,0,0,2,3,4,3,8
gemedeira,1,0,0,0,1,2,6,2
gemedor,1,0,0,1,2,4,1,5
gemendo,16,0,0,6,5,6,4,12
gemer,3,0,0,1,2,7,9,4
gemido,11,3,0,2,2,4,5,6
gente,598,233,16,219,203,250,224,420
gerais,0,0,0,2,3,3,3,5
geração,0,1,0,2,5,2,1,1
gesto,10,2,1,0,2,6,3,8
gibão,4,0,2,10,7,6,6,10
gigante,1,4,0,2,1,6,0,3
gil,1,1,0,0,2,3,3,0
ginga,1,1,0,2,0,4,2,0
gingado,5,0,0,0,1,4,3,1
gira,16,11,0,2,2,2,4,9
girando,8,2,1,4,2,6,2,4
girar,13,7,0,0,2,5,0,4
girassol,5,0,0,0,0,0,3,3
glória,2,3,1,7,4,5,2,5
goela,0,0,0,3,2,1,2,3
gogó,4,0,0,5,4,10,4,5
gol,2,3,0,0,1,1,11,4
gole,9,5,0,4,6,8,2,7
goleiro,0,0,0,4,0,1,7,0
gonzaga,7,0,0,6,4,7,6,4
gonzagão,2,3,0,0,1,5,6,3
gordo,2,1,0,7,3,4,3,6
gosta,75,43,6,23,31,39,42,54
gostam,1,3,0,0,1,2,1,2
gostando,10,4,0,3,3,3,4,8
gostar,55,14,1,15,20,22,25,38
gostaria,3,2,0,1,0,1,1,3
gostava,16,2,1,6,9,3,4,12
goste,3,2,0,0,1,4,1,7
gostei,15,2,1,11,7,8,5,16
gosto,158,57,5,50,70,65,69,145
gostosa,19,7,0,9,9,5,15,27
gostosinho,8,3,1,2,1,1,1,4
gostoso,98,41,4,17,27,50,49,106
gostosão,4,0,0,1,0,0,1,3
gostou,11,6,4,7,5,3,8,10
gota,6,2,1,1,0,3,1,5
gotas,6,2,0,0,2,0,0,4
gozar,1,1,0,3,4,6,1,3
gozo,5,1,0,0,0,2,3,2
grama,2,0,0,0,0,3,0,5
gramado,0,0,0,1,2,1,6,0
grana,3,2,0,0,4,2,7,4
grandeza,0,1,0,4,2,3,2,6
gratidão,3,2,0,4,2,2,0,1
gravado,4,0,0,1,0,1,2,2
gravata,4,0,0,2,2,0,2,2
grave,1,9,0,0,0,1,1,1
graça,36,17,1,11,8,11,15,28
graças,3,4,1,7,9,1,2,3
greve,1,1,0,2,0,4,2,1
grita,21,7,0,3,6,4,3,20
gritando,15,6,0,9,12,4,7,15
gritar,28,11,1,8,18,11,10,22
gritava,5,2,0,9,5,3,3,11
gritei,3,1,0,3,0,2,3,3
grito,22,6,0,9,7,18,11,26
gritos,0,0,0,1,0,4,0,4
gritou,6,0,0,13,5,4,5,11
grossa,2,2,0,2,0,0,0,4
grosso,2,0,0,4,2,2,3,3
gruda,2,1,0,2,0,1,1,4
grudado,11,1,0,0,1,3,5,8
grudar,2,0,0,0,0,0,3,4
grão,1,1,0,1,1,2,1,6
guanabara,1,0,0,6,4,3,0,0
guarda,21,7,0,9,7,7,9,24
guardado,21,2,0,2,1,5,3,12
guardando,8,0,0,0,2,3,2,3
guardar,15,2,0,5,6,5,3,8
guarde,12,0,1,2,3,2,1,6
guardei,13,5,0,1,3,5,5,8
guardo,13,1,0,3,5,3,2,12
guarida,3,0,0,3,0,3,1,0
guerra,20,6,1,12,11,19,14,15
guerreiro,5,0,1,8,5,5,9,12
guia,22,4,0,6,4,5,4,7
guiar,13,5,0,0,1,0,2,5
gás,6,0,0,3,8,7,4,8
gêmea,4,2,0,0,0,0,0,4
habita,2,1,0,0,0,2,1,3
haja,12,2,0,3,0,5,3,9
harmonia,3,3,0,4,1,7,2,5
haver,5,1,0,5,8,7,5,10
haverá,4,1,0,0,1,1,1,1
havia,13,2,0,10,5,10,3,14
hei,11,1,0,2,2,4,11,5
hein,4,5,1,4,0,0,1,3
helena,0,0,0,2,1,4,1,2
herança,1,0,0,2,2,4,4,1
herói,2,2,0,2,2,4,5,6
hey,7,1,0,0,0,2,2,4
hino,1,1,0,1,0,3,3,4
historia,23,4,0,5,7,5,3,12
história,129,54,7,13,9,21,11,97
histórias,11,0,0,0,3,1,0,5
hoje,319,171,18,112,116,129,114,237
home,4,2,0,10,5,3,2,9
homem,155,56,4,67,79,80,55,120
homen,3,0,0,2,0,0,0,4
homenagem,7,1,0,6,2,6,2,6
homens,13,7,0,21,14,14,10,9
homi,6,0,0,1,0,4,2,2
honra,0,2,0,4,0,1,2,1
hora,257,103,2,64,81,101,95,207
horas,52,21,1,5,8,22,11,36
horizonte,21,6,0,2,4,3,3,13
horror,1,1,0,5,7,0,0,2
hortelã,5,2,0,0,1,2,2,3
horário,2,0,0,2,1,2,2,2
hospital,3,1,0,2,0,2,5,6
houve,18,2,0,15,13,4,7,14
houver,11,2,0,4,1,4,1,4
houvesse,2,2,0,2,1,2,2,0
hum,5,0,0,1,5,2,3,6
humanidade,2,0,0,0,3,2,1,3
humano,3,7,0,3,2,3,1,4
humilde,4,1,1,3,1,1,2,1
humilhar,9,6,0,2,0,1,0,4
há,152,39,1,54,48,51,48,106
ia,89,44,4,23,27,22,22,56
iaiá,3,0,0,3,3,4,3,0
iam,3,2,0,1,2,2,2,2
ida,2,1,1,1,0,3,1,0
idade,1,2,0,11,6,7,8,12
ideal,2,2,0,1,0,2,2,2
ideia,3,4,0,1,0,0,0,8
idiota,4,1,0,0,1,2,0,2
idéia,6,1,0,3,1,1,1,1
iemanjá,0,2,0,3,3,3,4,2
ignorante,0,1,0,1,0,3,4,1
igreja,8,3,0,11,4,3,9,9
iguais,13,8,0,2,2,2,0,4
igual,73,38,3,22,23,34,35,56
ilha,10,3,0,1,1,8,7,4
iludir,8,5,3,0,0,2,1,10
iludo,4,1,0,0,0,2,1,2
ilumina,13,2,0,4,6,3,8,13
iluminado,5,1,0,1,1,2,0,0
iluminando,3,3,0,0,2,2,1,3
iluminar,8,3,0,4,1,1,3,11
iluminou,2,0,0,1,1,1,1,4
ilusão,92,37,7,9,22,26,27,77
ilusões,6,2,0,3,0,0,3,7
imagem,14,5,0,3,1,4,6,9
imagens,3,1,0,1,0,2,1,2
imagina,8,11,2,0,1,3,3,7
imaginando,10,4,0,0,0,2,1,8
imaginar,38,12,2,2,5,5,3,22
imaginava,7,1,0,0,0,0,2,1
imaginação,11,3,0,1,4,6,5,7
imagine,5,4,0,1,0,1,0,1
imaginei,19,5,1,1,2,0,4,13
imagino,9,2,0,0,0,2,2,3
imensa,2,0,0,1,1,2,3,13
imensidão,6,4,0,0,0,2,2,11
imenso,7,3,0,3,7,4,5,8
impede,1,2,1,1,0,2,0,4
impedir,6,0,0,0,2,0,2,3
implora,7,2,0,1,1,2,2,5
implorando,4,9,0,0,1,2,2,4
implorar,7,7,1,1,0,0,1,3
imploro,9,1,0,0,0,2,1,7
importa,60,21,0,3,9,8,9,37
importado,4,3,0,0,0,0,4,3
importante,18,7,0,2,4,5,3,15
importo,12,5,0,1,0,1,2,3
imposs,24,11,0,1,0,3,3,32
impressão,3,1,0,4,0,0,3,3
impulso,3,1,0,0,0,0,1,4
in,20,7,0,4,1,3,3,10
incapaz,5,0,0,0,0,1,1,3
incendeia,6,1,0,0,1,5,2,9
incendiar,4,1,0,0,4,0,0,11
incerteza,4,2,0,1,0,4,1,7
inchada,0,0,0,4,5,4,3,1
incomoda,5,3,0,0,1,1,1,3
incomodar,4,4,0,0,0,2,2,2
incr,4,2,0,2,0,2,0,2
inda,6,3,1,11,5,3,1,8
indecisão,7,5,1,0,1,1,0,6
independente,4,1,0,2,0,1,0,2
indiferença,6,4,0,0,0,2,2,10
indo,29,12,1,4,8,8,6,21
inesquec,4,2,0,0,0,1,0,4
infelicidade,1,3,0,3,1,1,1,0
infeliz,13,2,0,1,3,4,2,19
infelizmente,8,6,2,2,1,2,1,8
inferno,7,2,0,5,5,6,7,5
infinita,3,1,0,0,1,2,1,2
infinito,31,11,0,3,3,5,5,40
infância,4,6,0,3,1,2,1,1
ingazeira,1,0,0,2,4,2,0,0
inglês,3,1,0,0,3,0,2,2
ingrata,4,4,1,6,2,3,1,3
ingratidão,5,3,0,8,18,7,3,5
ingrato,1,0,0,3,2,0,2,3
inimigo,2,2,0,3,0,4,1,3
inocente,18,4,0,8,5,3,2,7
inocência,2,1,0,0,1,0,1,7
insiste,17,4,0,1,1,1,1,7
insistir,5,7,2,1,2,3,2,3
insisto,5,1,0,0,0,1,1,8
inspiração,8,2,1,5,1,4,2,5
instante,34,13,0,9,8,5,8,34
instinto,3,1,0,0,0,2,1,3
inteira,113,39,1,23,68,68,44,89
inteirinha,3,1,0,2,4,2,0,3
inteiro,78,23,0,20,29,34,31,89
inteligente,7,3,0,3,4,4,5,2
intenso,3,4,0,0,1,1,1,2
intenção,8,7,0,2,1,3,1,8
interessa,9,4,0,1,2,2,3,8
interior,12,7,2,3,5,4,4,17
internet,4,1,0,0,0,1,2,4
intriga,7,1,0,4,6,4,5,11
inté,2,0,0,26,10,6,4,9
invade,18,2,0,0,2,6,3,23
invadindo,2,1,0,0,0,3,0,5
invadir,1,1,0,0,0,1,4,3
invadiu,7,3,0,3,1,1,2,11
inveja,5,3,0,3,5,5,4,4
inventa,6,6,1,0,2,0,2,5
inventar,9,3,0,1,2,0,1,3
inventei,3,0,0,1,1,0,1,3
inventou,8,1,0,4,1,6,3,3
invernada,1,2,0,2,2,4,1,3
inverno,19,3,0,11,11,16,10,14
invocado,1,0,0,1,0,1,2,4
invés,6,3,0,1,0,1,1,4
io,3,1,0,2,1,2,1,3
ipanema,1,1,0,2,2,3,1,0
iracema,1,0,0,5,3,1,1,2
irei,11,2,0,2,1,3,2,9
iria,25,10,1,0,4,1,3,13
irmã,3,0,0,2,1,6,6,4
irmão,29,11,1,25,22,21,10,14
irmãos,6,1,0,10,7,4,2,10
is,2,0,0,2,0,1,3,1
ita,12,1,0,0,1,1,3,1
ja,42,4,0,4,7,3,6,18
jabá,0,0,0,5,0,1,2,1
jacaré,1,0,0,5,4,3,1,2
jackson,5,0,0,0,2,6,4,3
jamais,89,25,1,4,12,17,12,60
janeiro,7,2,0,30,31,32,11,17
janela,42,11,0,7,15,25,28,28
janelas,1,1,0,0,0,9,0,2
jangada,2,1,0,4,2,3,3,2
jangadeiro,1,0,0,2,3,2,2,0
jantar,6,4,0,3,4,5,3,10
januário,5,0,0,11,1,6,4,1
japão,1,0,0,0,4,2,6,3
jardim,25,16,0,17,15,12,20,24
jasmim,3,1,1,2,2,1,2,2
jegue,1,0,0,3,2,1,5,3
jeitinho,38,9,0,4,9,13,14,21
jeito,381,135,11,50,68,101,136,304
jesus,8,7,0,15,16,12,18,14
jiló,0,0,0,3,3,3,2,2
joana,3,0,0,4,2,6,1,3
joaquim,4,0,0,5,2,5,1,4
joelho,1,2,0,3,2,2,0,3
joelhos,8,6,0,3,4,0,2,3
joga,35,20,2,9,9,8,14,21
jogada,1,3,0,1,1,2,2,3
jogado,11,6,2,0,2,3,2,6
jogador,3,0,0,2,1,2,11,4
jogando,13,8,0,8,1,3,6,9
jogar,32,13,1,5,5,7,15,22
jogaram,0,0,0,2,0,3,2,2
jogava,0,1,0,3,0,0,3,3
jogo,79,28,4,14,5,16,26,51
jogou,21,8,0,2,1,0,8,22
jogue,14,2,0,3,3,5,3,9
joguei,10,10,0,3,3,6,6,11
joia,7,3,0,1,0,0,0,5
jorge,2,3,0,3,3,7,5,3
jornada,4,0,0,1,2,1,1,4
jornais,2,1,0,0,0,2,0,4
jornal,4,0,0,4,2,1,6,7
josé,5,0,0,13,11,10,12,6
jovem,5,0,0,2,0,4,3,8
joão,46,5,2,59,93,79,58,60
ju,21,15,0,6,5,12,20,28
juazeiro,4,0,0,19,12,7,13,15
judas,0,0,0,3,1,1,3,1
judiando,2,2,0,0,2,1,1,1
judiar,5,2,0,1,4,1,2,2
juiz,11,2,0,3,4,6,7,4
juizo,2,0,0,2,3,0,0,3
julieta,3,1,0,0,2,1,4,4
jumento,3,0,0,4,8,0,13,3
junho,1,1,0,3,4,7,4,5
junta,3,2,0,3,1,2,3,5
juntando,5,1,0,1,2,3,2,4
juntar,9,6,1,5,5,3,9,10
juntei,3,0,0,1,2,1,2,1
juntinho,21,3,0,7,8,9,15,28
juntinhos,9,1,0,2,1,1,5,7
junto,85,29,3,21,19,14,22,63
juntos,45,11,0,4,2,7,5,37
juntou,4,5,0,1,0,0,0,2
jura,7,5,0,1,4,3,0,12
juramento,3,2,0,1,2,1,0,0
jurar,4,2,0,1,4,1,1,3
juras,13,4,0,0,3,3,2,12
jurava,7,1,0,0,0,0,1,3
jurei,9,7,1,1,2,1,1,4
juriti,0,0,0,7,3,0,0,1
juro,84,30,3,10,12,15,9,60
jurou,10,2,0,0,0,1,1,10
justa,4,2,0,1,4,2,0,1
justiça,5,0,0,3,1,1,0,4
justo,4,2,0,4,0,3,1,2
juventude,1,1,0,3,3,6,5,3
juá,1,0,0,0,2,5,1,1
jóia,5,0,0,5,2,2,2,7
la,54,18,0,34,42,26,22,57
labareda,0,0,0,1,4,2,4,1
ladeira,8,1,0,9,3,22,7,8
lados,3,0,0,3,0,3,1,2
ladrão,6,3,0,8,5,7,10,4
lago,3,0,0,3,0,4,2,2
lagoa,4,1,0,13,7,5,8,6
lagrimas,7,1,0,1,2,3,1,3
laia,3,2,0,1,1,1,2,0
laiá,6,0,0,1,1,3,3,2
lama,9,2,0,11,2,10,7,4
lambada,1,0,0,0,3,3,4,4
lambuzar,5,1,0,0,3,1,2,6
lamenta,4,1,0,2,1,2,0,0
lamentando,7,1,0,3,2,4,3,3
lamentar,10,1,0,2,2,4,2,2
lamento,9,5,0,4,4,12,3,5
lamparina,0,1,0,0,1,3,1,4
lampião,18,2,0,13,13,16,10,14
lance,11,5,0,0,0,0,4,4
lança,3,0,0,1,0,5,1,3
lapa,1,1,0,2,2,0,2,1
lapada,2,3,0,2,4,1,4,1
lar,9,3,0,9,3,6,0,16
laranja,1,0,0,6,3,1,1,2
laranjeira,4,0,0,2,4,2,2,3
larga,16,2,1,4,1,4,5,12
largado,5,7,0,0,0,2,0,4
largar,9,8,2,4,2,3,1,6
largo,7,4,1,5,1,4,2,3
largou,2,9,1,0,0,0,2,1
larguei,3,3,1,1,0,1,0,2
lascar,5,1,0,3,5,5,5,11
lata,3,1,0,0,0,0,8,4
latada,4,2,0,4,5,1,3,6
lava,6,1,0,1,2,4,4,3
lavadeira,2,0,0,2,2,3,2,1
lavando,3,4,0,1,2,2,3,2
lavar,5,2,0,1,1,7,4,3
lavrador,0,1,0,5,3,3,1,1
laço,16,11,1,3,2,14,6,15
laços,3,0,0,0,0,0,0,6
leblon,3,0,0,3,2,4,0,0
legal,29,7,0,5,12,2,14,25
lei,12,4,0,9,8,2,5,6
leite,3,5,0,5,9,4,7,35
leito,1,2,0,0,3,7,1,6
lembra,47,18,1,16,11,6,13,35
lembrado,3,3,0,0,3,1,0,3
lembrando,22,5,0,6,15,7,6,23
lembrança,38,8,0,19,13,27,14,28
lembranças,48,16,1,7,1,6,4,31
lembrar,129,38,7,17,15,19,15,56
lembre,10,1,1,0,4,1,1,12
lembrei,17,4,2,2,2,8,5,11
lembro,86,22,5,14,22,33,35,70
lembrou,5,2,0,1,2,0,2,3
lenda,5,0,0,0,0,2,2,1
lenha,7,0,0,7,6,10,10,8
lentamente,2,2,0,1,1,5,0,4
lento,6,1,0,1,0,2,1,1
lenço,3,1,0,6,2,5,3,1
lençol,11,6,0,2,0,6,9,10
lençóis,10,2,0,1,0,2,0,6
ler,11,2,0,5,3,5,7,6
lero,7,2,0,1,1,0,0,3
letra,6,5,1,5,1,2,10,6
letras,4,1,0,0,3,2,1,2
leva,77,26,1,23,34,22,37,67
levada,7,1,0,0,1,1,1,3
levado,2,1,0,0,3,0,1,3
levam,7,3,0,1,0,1,2,4
levando,26,11,0,13,11,16,15,18
levanta,19,9,0,5,13,21,8,18
levantando,8,1,0,1,3,3,4,5
levantar,23,7,0,9,14,16,18,23
levantava,3,0,0,2,2,1,4,5
levante,9,1,0,0,3,1,4,5
levantei,5,0,0,1,0,1,1,3
levanto,8,2,0,1,3,4,1,2
levantou,3,2,1,1,4,2,4,0
levar,86,36,0,21,23,21,32,63
levaram,1,0,0,3,1,3,4,1
leve,46,12,0,7,14,15,14,31
levei,15,8,1,4,6,4,2,12
levo,31,9,2,6,18,12,12,28
levou,43,8,1,8,15,16,13,32
leão,5,0,0,5,7,9,6,6
